code,name,market
5408,中山鋼,東証1部
5410,合同鉄,東証1部
5411,JFEHD,東証1部
5413,日新製鋼,東証1部
5423,東製鉄,東証1部
5440,共英製鋼,東証1部
5444,大和工,東証1部
5445,東京鉄,東証1部
5446,北越メタル,東証2部
5449,大阪製鉄,東証1部
5451,淀川鋼,東証1部
5453,洋鋼鈑,東証1部
5456,朝日工業,JQスタンダード
5458,高砂鉄,東証2部
5463,丸一管,東証1部
5464,モリ工業,東証1部
5471,大特鋼,東証1部
5476,高周波,東証1部
5480,冶金工,東証1部
5481,山特鋼,東証1部
5482,愛知鋼,東証1部
5484,東北鋼,JQスタンダード
5486,日立金,東証1部
5491,日金属,東証1部
5541,大平金,東証1部
5542,報国鉄,JQスタンダード
5563,新日電工,東証1部
5602,栗本鉄,東証1部
5603,虹技,東証1部
5609,日鋳造,東証2部
5610,大和重,東証2部
5612,鋳鉄管,東証1部
5614,川金HD,東証2部
5631,日製鋼,東証1部
5632,菱製鋼,東証1部
5644,メタルアート,東証2部
5658,日亜鋼,東証1部
5659,日精線,東証1部
5660,神鋼線,東証2部
5695,パウダテク,JQスタンダード
5697,サンユウ,東証2部
5698,エンビプロH,東証2部
5702,大紀アルミ,東証1部
5703,日軽金HD,東証1部
5704,JMC,東証マザーズ
5706,三井金,東証1部
5707,東邦鉛,東証1部
5711,三菱マ,東証1部
5713,住友鉱,東証1部
5714,DOWA,東証1部
5714,DOWA,札証
5714,DOWA,福証
5715,古河機,東証1部
5721,S･サイエンス,東証1部
5724,アサカ理研,JQスタンダード
5726,大阪チタ,東証1部
5727,邦チタニウム,東証1部
5729,日精鉱,東証2部
5741,UACJ,東証1部
5742,NIC,JQスタンダード
5753,日伸銅,東証2部
5758,FCM,JQスタンダード
5781,東邦金,東証2部
5801,古河電,東証1部
5802,住友電,東証1部
5802,住友電,福証
5803,フジクラ,東証1部
5805,昭電線HD,東証1部
5807,東特線,東証1部
5809,タツタ線,東証1部
5815,沖電線,東証1部
5816,オーナンバ,東証2部
5817,JMACS,東証2部
5819,カナレ電気,東証1部
5820,三ッ星,JQスタンダード
5821,平河ヒューテ,東証1部
5851,リョービ,東証1部
5852,アーレスティ,東証1部
5856,東理HD,東証2部
5857,アサヒHD,東証1部
5900,ダイケン,JQスタンダード
5901,洋缶HD,東証1部
5902,ホッカンHD,東証1部
5902,ホッカンHD,札証
5903,SHINPO,JQスタンダード
5905,日カン,東証2部
5906,MK精工,JQスタンダード
5907,JFEコンテナ,東証2部
5909,コロナ,東証1部
5911,横河ブHD,東証1部
5912,OSJBHD,東証1部
5915,駒井ハルテク,東証1部
5918,滝上工,東証2部
5921,川岸工,東証2部
5922,那須鉄,東証2部
5923,高田機,東証1部
5928,アルメタックス,東証2部
5929,三和HD,東証1部
5930,文化シヤタ,東証1部
5932,三協立山,東証1部
5933,アルインコ,東証1部
5935,元旦,JQスタンダード
5936,洋シヤタ,東証1部
5938,LIXILG,東証1部
5939,大谷工業,JQスタンダード
5940,不二サッシ,東証2部
5941,中西製作,東証2部
5942,日フイルコン,東証1部
5943,ノーリツ,東証1部
5945,天龍鋸,JQスタンダード
5946,長府製,東証1部
5947,リンナイ,東証1部
5949,ユニプレス,東証1部
5950,パワーファス,東証2部
5951,ダイニチ工,東証1部
5952,アマテイ,東証2部
5953,昭和鉄,福証
5955,ヤマシナ,東証2部
5956,トーソー,東証2部
5957,日東精,東証1部
5958,三洋工,東証1部
5959,岡部,東証1部
5962,浅香工,東証2部
5964,洋刃物,東証2部
5965,フジマック,東証2部
5966,KTC,東証2部
5967,TONE,東証2部
5969,ロブテックス,東証2部
5970,ジーテクト,東証1部
5971,共和工業,JQスタンダード
5973,トーアミ,東証2部
5974,中国工,東証1部
5975,東プレ,東証1部
5976,ネツレン,東証1部
5981,東京綱,東証1部
5982,マルゼン,東証2部
5983,イワブチ,JQスタンダード
5984,兼房,東証2部
5985,サンコール,東証1部
5986,モリテック,東証1部
5987,オーネックス,JQスタンダード
5988,パイオラックス,東証1部
5989,エイチワン,東証2部
5990,スーパーツール,JQスタンダード
5991,ニッパツ,東証1部
5992,中発条,東証1部
5994,ファインシンター,東証2部
5997,協立AT,JQスタンダード
5998,アドバネクス,東証1部
5999,イハラサイエンス,JQスタンダード
6005,三浦工,東証1部
6013,タクマ,東証1部
6016,神発動,東証2部
6018,阪神燃,東証2部
6022,赤阪鉄,東証2部
6023,ダイハツデ,東証2部
6026,GMOTECH,東証マザーズ
6027,弁護士コム,東証マザーズ
6028,テクノプロHD,東証1部
6029,アトラ,東証1部
6030,アドベンチャ,東証マザーズ
6031,サイジニア,東証マザーズ
6032,インターワークス,東証1部
6033,エクストリーム,東証マザーズ
6034,MRT,東証マザーズ
6035,IRJHD,JQスタンダード
6036,KeePer技,東証1部
6037,ファーストロジ,東証1部
6038,イード,東証マザーズ
6039,動物高医,東証マザーズ
6040,日本スキー,東証マザーズ
6042,ニッキ,東証2部
6044,三機S,東証2部
6045,レントラックス,東証マザーズ
6046,リンクバル,東証マザーズ
6047,Gunosy,東証マザーズ
6048,デザインワン,東証1部
6049,イトクロ,東証マザーズ
6050,EG,東証1部
6054,リブセンス,東証1部
6055,Jマテリアル,東証1部
6058,ベクトル,東証1部
6059,ウチヤマHD,東証1部
6060,こころNT,JQスタンダード
6061,ユニバ園芸,JQスタンダード
6062,チャームケア,JQスタンダード
6063,EAJ,JQスタンダード
6064,アクトコール,東証マザーズ
6065,サクセスHD,東証1部
6066,新東京,東証TPM
6067,メディアF,東証マザーズ
6069,トレンダーズ,東証マザーズ
6070,キャリアリンク,東証1部
6071,IBJ,東証1部
6072,地盤ネットH,東証マザーズ
6073,アサンテ,東証1部
6074,JSS,JQスタンダード
6076,アメイズ,福証
6077,N･フィールド,東証1部
6078,バリューHR,東証1部
6079,エナリス,東証マザーズ
6080,M&Aキャピ,東証1部
6081,アライドアーキ,東証マザーズ
6082,ライドオンEX,東証1部
6083,ERIHD,東証1部
6084,オウチーノ,東証マザーズ
6085,アーキテクツSJ,東証マザーズ
6086,シンプロメンテ,東証マザーズ
6087,アビスト,東証1部
6088,シグマクシス,東証マザーズ
6089,ウィルG,東証1部
6090,HMT,東証マザーズ
6091,ウエスコHD,東証2部
6092,エンバイオHD,東証マザーズ
6093,エスクローAJ,東証1部
6094,フリークアウト,東証マザーズ
6095,メドピア,東証マザーズ
6096,レアジョブ,東証マザーズ
6097,日ビュホテル,東証1部
6098,リクルートHD,東証1部
6099,エラン,東証1部
6101,ツガミ,東証1部
6103,オークマ,東証1部
6104,東芝機,東証1部
6112,小島鉄,東証2部
6113,アマダHD,東証1部
6118,アイダ,東証1部
6121,滝澤鉄,東証1部
6125,岡本工,東証2部
6131,浜井産,東証2部
6134,フジキカイ,東証1部
6135,牧野フ,東証1部
6136,OSG,東証1部
6137,小池工,東証2部
6138,ダイジェト,東証1部
6140,旭ダイヤ,東証1部
6141,DMG森精,東証1部
6143,ソディック,東証1部
6144,西電機,東証2部
6144,西電機,福証
6145,日特エンシ,JQスタンダード
6146,ディスコ,東証1部
6147,ヤマザキ,JQスタンダード
6149,小田原,JQスタンダード
6150,タケダ機,JQスタンダード
6151,日東工器,東証1部
6155,高松機械,東証2部
6156,エーワン精密,JQスタンダード
6157,日進工具,JQスタンダード
6158,和井田,JQスタンダード
6159,ミクロン精密,JQスタンダード
6161,エスティック,東証2部
6163,H&F,JQスタンダード
6164,太陽工機,JQスタンダード
6165,パンチ,東証1部
6166,中村超硬,東証マザーズ
6167,冨士ダイス,東証2部
6171,土木管理,東証1部
6172,メタップス,東証マザーズ
6173,アクアライン,東証マザーズ
6174,デンタス,東証TPM
6176,ブランジスタ,東証マザーズ
6177,AppBank,東証マザーズ
6178,日本郵政,東証1部
6179,WBFリゾ沖,東証TPM
6180,GMOメディア,東証マザーズ
6181,パートナーA,東証マザーズ
6182,ロゼッタ,東証マザーズ
6183,ベル24HD,東証1部
6184,鎌倉新書,東証マザーズ
6185,SMN,東証マザーズ
6186,一蔵,東証1部
6187,LITALICO,東証マザーズ
6188,富士ソフSB,JQスタンダード
6189,グローバルG,東証マザーズ
6190,PXB,東証マザーズ
6191,エボラブルA,東証マザーズ
6192,HyAS&Co.,東証マザーズ
6193,バーチャレクス,東証マザーズ
6194,アトラエ,東証マザーズ
6195,ホープ,東証マザーズ
6195,ホープ,福証Q-Board
6196,ストライク,東証マザーズ
6197,ソラスト,東証1部
6198,キャリア,東証マザーズ
6199,セラク,東証マザーズ
6200,インソース,東証マザーズ
6201,豊田織機,東証1部
6203,豊和工,東証1部
6205,OKK,東証1部
6208,石川製,東証1部
6210,東洋機械,東証1部
6217,津田駒,東証1部
6218,エンシュウ,東証1部
6222,島精機,東証1部
6236,NCHD,東証1部
6237,イワキポンプ,東証2部
6238,フリュー,東証1部
6239,ナガオカ,JQスタンダード
6240,ヤマシンフィルタ,東証1部
6245,ヒラノテク,東証2部
6246,テクノスマート,東証2部
6247,日阪製,東証1部
6248,横田製作,JQスタンダード
6249,GCジョイコH,JQスタンダード
6250,やまびこ,東証1部
6254,野村マイクロ,JQスタンダード
6255,エヌピーシー,東証マザーズ
6256,ニューフレア,JQスタンダード
6257,藤商事,JQスタンダード
6258,平田機工,JQスタンダード
6262,ペガサス,東証1部
6264,マルマエ,東証マザーズ
6265,妙徳,JQスタンダード
6266,タツモ,JQスタンダード
6267,ゼネパッカー,JQスタンダード
6268,ナブテスコ,東証1部
6269,三井海洋,東証1部
6271,ニッセイ,東証2部
6272,レオン自機,東証1部
6273,SMC,東証1部
6274,新川,東証1部
6276,ナビタス,JQスタンダード
6277,ホソカワミクロ,東証1部
6278,ユニオンツール,東証1部
6279,瑞光,東証2部
6281,前田製,JQスタンダード
6282,オイレス工,東証1部
6284,ASB機械,東証1部
6286,靜甲,JQスタンダード
6287,サトーHD,東証1部
6289,技研製,東証2部
6291,エアーテック,東証1部
6292,カワタ,東証2部
6293,日樹工,東証1部
6294,オカタアイヨン,東証1部
6297,鉱研工業,JQスタンダード
6298,ワイエイシイ,東証1部
6299,神鋼環境,東証2部
6300,アピクヤマダ,東証2部
6301,コマツ,東証1部
6302,住友重,東証1部
6303,ササクラ,東証2部
6305,日立建,東証1部
6306,日工,東証1部
6307,サンセイ,東証2部
6309,巴工業,東証1部
6310,井関農,東証1部
6312,フロイント,JQスタンダード
6314,石井工研,JQスタンダード
6315,TOWA,東証1部
6316,丸山製,東証1部
6317,北川鉄,東証1部
6319,シンニッタン,東証1部
6322,タクミナ,東証2部
6323,ローツェ,東証1部
6324,ハーモニック,JQスタンダード
6325,タカキタ,東証1部
6326,クボタ,東証1部
6327,北川精機,JQスタンダード
6328,荏原実業,東証1部
6330,洋エンジ,東証1部
6331,化工機,東証1部
6332,月島機,東証1部
6333,帝国電機,東証1部
6334,明治機,東証2部
6335,東京機,東証1部
6336,石井表記,東証2部
6337,テセック,JQスタンダード
6338,タカトリ,東証2部
6339,新東工,東証1部
6340,渋谷工,東証1部
6342,太平製,東証2部
6343,フリージアマク,東証2部
6345,アイチコーポ,東証1部
6346,キクカワ,東証2部
6347,プラコー,JQスタンダード
6349,小森,東証1部
6351,鶴見製,東証1部
6355,住友精,東証1部
6356,日ギア,東証2部
6357,三精テクノ,東証2部
6358,酒井重,東証1部
6360,東自機,東証2部
6361,荏原,東証1部
6362,石井鉄,東証1部
6363,酉島製,東証1部
6364,北越工,東証1部
6365,電業社,東証2部
6366,千代建,東証1部
6367,ダイキン,東証1部
6368,オルガノ,東証1部
6369,トーヨーカネツ,東証1部
6370,栗田工,東証1部
6371,椿本チ,東証1部
6373,大同工,東証1部
6376,日機装,東証1部
6378,木村化,東証1部
6379,新興プラン,東証1部
6380,オリチエン,東証2部
6381,アネスト岩田,東証1部
6382,トリニ工,東証2部
6383,ダイフク,東証1部
6384,昭和真空,JQスタンダード
6387,サムコ,東証1部
6390,加藤製,東証1部
6391,加地テック,東証2部
6392,ヤマダ,東証2部
6393,油研工,東証1部
6395,タダノ,東証1部
6396,宇野鉄,東証2部
6397,郷鉄工,東証2部
6400,不二精機,JQスタンダード
6402,兼松エンジ,東証2部
6403,水道機,JQスタンダード
6405,鈴茂器工,JQスタンダード
6406,フジテック,東証1部
6407,CKD,東証1部
6408,小倉クラ,JQスタンダード
6409,キトー,東証1部
6411,中野冷,JQスタンダード
6412,平和,東証1部
6413,理想科,東証1部
6414,川重冷,JQスタンダード
6416,桂川電,JQスタンダード
6417,SANKYO,東証1部
6418,金銭機,東証1部
6419,マース,東証1部
6420,福島工業,東証1部
6424,高見サイ,JQスタンダード
6425,ユニバーサル,JQスタンダード
6428,オーイズミ,東証1部
6430,ダイコク電,東証1部
6432,竹内製作,東証1部
6433,ヒーハイスト,JQスタンダード
6436,アマノ,東証1部
6440,JUKI,東証1部
6444,サンデンHD,東証1部
6445,蛇の目,東証1部
6448,ブラザー,東証1部
6454,マックス,東証1部
6455,モリタHD,東証1部
6457,グローリー,東証1部
6458,シンコウ工,東証1部
6459,大和冷,東証1部
6460,セガサミーHD,東証1部
6461,日ピストン,東証1部
6462,リケン,東証1部
6463,TPR,東証1部
6464,ツバキナカシマ,東証1部
6465,ホシザキ,東証1部
6466,東亜バル,東証2部
6467,ニチダイ,JQスタンダード
6469,放電精密,JQスタンダード
6470,大豊工業,東証1部
6471,日精工,東証1部
6472,NTN,東証1部
6473,ジェイテクト,東証1部
6474,不二越,東証1部
6478,ダイベア,東証2部
6479,ミネベア,東証1部
6480,日トムソン,東証1部
6481,THK,東証1部
6482,ユーシン精機,東証1部
6484,KVK,JQスタンダード
6485,前澤給,東証1部
6486,イーグル,東証1部
6488,ヨシタケ,JQスタンダード
6489,前沢工,東証1部
6490,日ピラー,東証1部
6492,岡野バル,東証2部
6492,岡野バル,福証
6493,日鍛バル,東証2部
6494,NFK-HD,JQスタンダード
6495,宮入バル,東証2部
6496,中北製,東証2部
6497,ハマイ,JQスタンダード
6498,キッツ,東証1部
6501,日立,東証1部
6502,東芝,東証1部
6503,三菱電,東証1部
6504,富士電機,東証1部
6504,富士電機,福証
6505,東洋電,東証1部
6506,安川電,東証1部
6506,安川電,福証
6507,シンフォニア,東証1部
6508,明電舎,東証1部
6513,オリジン,東証1部
6516,山洋電,東証1部
6517,デンヨー,東証1部
6518,三相電機,JQスタンダード
6531,リファインバス,東証マザーズ
6532,ベイカレント,東証マザーズ
6533,DigitalI,東証マザーズ
6534,DACHD,東証2部
6535,アイモバイル,東証マザーズ
6537,WASHハウス,東証マザーズ
6537,WASHハウス,福証Q-Board
6538,キャリアインデ,東証マザーズ
6539,MS-Japan,東証マザーズ
6540,船場,東証2部
6541,グレイス,東証マザーズ
6542,FCHD,JQスタンダード
6581,日立工,東証1部
6584,三桜工,東証1部
6586,マキタ,東証1部
6588,東芝テック,東証1部
6590,芝浦メカ,東証1部
6591,西芝電,東証2部
6592,マブチ,東証1部
6594,日電産,東証1部
6615,UMCエレ,東証1部
6616,トレックスセミ,東証2部
6617,東光高岳,東証1部
6618,大泉製,東証マザーズ
6619,WSCOPE,東証1部
6620,宮越HD,東証1部
6622,ダイヘン,東証1部
6622,ダイヘン,福証
6624,田淵電,東証1部
6625,JALCOHD,JQスタンダード
6626,SEMITEC,JQスタンダード
6627,テラプロ,東証マザーズ
6628,オンキヨー,JQスタンダード
6629,テクノHR,JQスタンダード
6630,ヤーマン,東証1部
6632,JVCKW,東証1部
6633,C&GSYS,JQスタンダード
6634,ネクスG,JQスタンダード
6635,大日光,JQスタンダード
6636,ソルガムJHD,JQスタンダード
6637,寺崎電気,JQスタンダード
6638,Mimaki,東証1部
6639,コンテック,東証2部
6640,第一精工,東証1部
6641,日新電,東証1部
6643,戸上電,東証2部
6644,大崎電,東証1部
6645,オムロン,東証1部
6647,森尾電,東証2部
6648,かわでん,JQスタンダード
6651,日東工,東証1部
6652,IDEC,東証1部
6653,正興電,福証
6654,不二電機,東証1部
6656,インスペック,東証マザーズ
6658,シライ電子,JQスタンダード
6659,メディアGL,JQスタンダード
6662,ユビテック,JQスタンダード
6663,太洋工業,JQスタンダード
6664,オプトエレクト,JQスタンダード
6666,リバーエレテク,JQスタンダード
6668,プラズマ,東証2部
6669,シーシーエス,JQスタンダード
6670,MCJ,東証2部
6674,GSユアサ,東証1部
6675,サクサ,東証1部
6676,メルコ,東証1部
6677,エスケーエレク,JQスタンダード
6678,テクノメディカ,東証1部
6701,NEC,東証1部
6702,富士通,東証1部
6703,OKI,東証1部
6704,岩崎通,東証1部
6706,電気興,東証1部
6707,サンケン電,東証1部
6709,明星電,東証2部
6715,ナカヨ,東証1部
6716,テクニカル電,JQスタンダード
6718,アイホン,東証1部
6719,富通コンポ,東証2部
6721,ウインテスト,東証2部
6722,A&T,JQスタンダード
6723,ルネサス,東証1部
6724,エプソン,東証1部
6727,ワコム,東証1部
6728,アルバック,東証1部
6730,アクセル,東証1部
6731,ピクセラ,東証2部
6734,ニューテック,JQスタンダード
6736,サン電子,JQスタンダード
6737,EIZO,東証1部
6740,JDI,東証1部
6741,日信号,東証1部
6742,京三製,東証1部
6743,大同信,東証2部
6744,能美防,東証1部
6745,ホーチキ,東証1部
6747,KIHD,東証2部
6748,星和電,東証2部
6750,エレコム,東証1部
6751,日無線,東証1部
6752,パナソニック,東証1部
6753,シャープ,東証2部
6754,アンリツ,東証1部
6755,富通ゼネ,東証1部
6756,日立国際,東証1部
6757,OSGコーポ,JQスタンダード
6758,ソニー,東証1部
6762,TDK,東証1部
6763,帝通工,東証1部
6767,ミツミ,東証1部
6768,タムラ製,東証1部
6769,ザイン,JQスタンダード
6770,アルプス,東証1部
6771,池上通,東証1部
6772,コスモス電,東証2部
6773,パイオニア,東証1部
6775,TBグループ,東証2部
6776,天昇電,東証2部
6777,santec,JQスタンダード
6778,アルチザ,東証2部
6779,日電波,東証1部
6785,鈴木,東証1部
6786,RVH,東証2部
6787,メイコー,JQスタンダード
6788,日本トリム,東証1部
6789,ローランドDG,東証1部
6791,コロムビア,東証1部
6794,フォスタ電,東証1部
6796,クラリオン,東証1部
6798,SMK,東証1部
6800,ヨコオ,東証1部
6803,ティアック,東証1部
6804,ホシデン,東証1部
6806,ヒロセ電,東証1部
6807,航空電,東証1部
6809,TOA,東証1部
6810,日立マクセル,東証1部
6814,古野電,東証1部
6815,ユニデンHD,東証1部
6816,アルパイン,東証1部
6817,スミダコーポ,東証1部
6819,伊豆SR,JQスタンダード
6820,アイコム,東証1部
6822,大井電気,JQスタンダード
6823,リオン,東証1部
6824,新コスモス,JQスタンダード
6826,本多通信,東証1部
6832,アオイ電子,東証2部
6834,精工技研,JQスタンダード
6835,アライドHD,東証2部
6836,プラットホーム,東証2部
6837,京写,JQスタンダード
6838,多摩川HD,JQスタンダード
6839,船井電機,東証1部
6840,AKIBA,JQスタンダード
6841,横河電,東証1部
6844,新電元,東証1部
6845,アズビル,東証1部
6848,東亜DKK,東証1部
6849,日光電,東証1部
6850,チノー,東証1部
6852,テクノセブン,JQスタンダード
6853,共和電,東証1部
6855,電子材料,東証1部
6856,堀場製,東証1部
6857,アドバンテ,東証1部
6858,小野測,東証1部
6859,エスペック,東証1部
6860,パナSUNX,東証1部
6861,キーエンス,東証1部
6862,ミナトHD,JQスタンダード
6863,ニレコ,JQスタンダード
6864,NF回路,JQスタンダード
6866,日置電,東証1部
6867,リーダー電,JQスタンダード
6869,シスメックス,東証1部
6870,フェンオール,東証2部
6871,マイクロニクス,東証1部
6874,協立電機,JQスタンダード
6875,メガチップス,東証1部
6877,OBARA-G,東証1部
6879,イマジカロボ,東証1部
6881,キョウデン,東証2部
6882,三社電機,東証2部
6888,アクモス,JQスタンダード
6889,オーデリック,JQスタンダード
6890,フェローテック,JQスタンダード
6894,パルステック,東証2部
6895,ダイヤ電機,東証2部
6897,ツインバード,東証2部
6898,トミタ電機,JQスタンダード
6899,ASTI,東証2部
6901,沢藤電,東証1部
6902,デンソー,東証1部
6904,原田工業,JQスタンダード
6905,コーセル,東証1部
6907,ジオマテック,JQスタンダード
6908,イリソ電子,東証1部
6911,新日無,東証1部
6912,菊水電,JQスタンダード
6914,オプテックスG,東証1部
6915,千代インテ,東証1部
6916,アイオデータ,東証1部
6918,アバール,JQスタンダード
6919,ケル,JQスタンダード
6920,レーザーテク,東証1部
6923,スタンレ電,東証1部
6924,岩崎電,東証1部
6925,ウシオ電,東証1部
6926,OKAYA,東証1部
6927,ヘリオステクノH,東証1部
6928,エノモト,JQスタンダード
6929,日セラミ,東証1部
6930,日アンテナ,JQスタンダード
6932,遠藤照,東証1部
6935,JDL,東証1部
6937,古河池,東証1部
6938,双信電,東証1部
6941,山一電,東証1部
6942,ソフィアHD,JQスタンダード
6943,NKK,JQスタンダード
6944,アイレックス,JQスタンダード
6945,FTEC,東証2部
6946,日アビオ,東証2部
6947,図研,東証1部
6951,日電子,東証1部
6952,カシオ,東証1部
6954,ファナック,東証1部
6955,FDK,東証2部
6957,芝浦電子,JQスタンダード
6958,日本CMK,東証1部
6960,フクダ電,JQスタンダード
6961,エンプラス,東証1部
6962,大真空,東証1部
6963,ローム,東証1部
6964,サンコー,東証2部
6965,ホトニクス,東証1部
6966,三井ハイテ,東証1部
6966,三井ハイテ,福証
6967,新電工,東証1部
6969,松尾電,東証2部
6971,京セラ,東証1部
6972,エルナー,東証2部
6973,協栄産,東証1部
6976,太陽誘電,東証1部
6977,抵抗器,東証2部
6981,村田製,東証1部
6982,リード,東証2部
6985,ユーシン,東証1部
6986,双葉電,東証1部
6988,日東電,東証1部
6989,北電工,東証1部
6993,大黒屋,東証2部
6994,指月電,東証2部
6995,東海理化,東証1部
6996,ニチコン,東証1部
6997,日ケミコン,東証1部
6998,日タングス,東証2部
6998,日タングス,福証
6999,KOA,東証1部
7003,三井造,東証1部
7004,日立造,東証1部
7011,三菱重,東証1部
7011,三菱重,札証
7011,三菱重,福証
7012,川重,東証1部
7013,IHI,東証1部
7013,IHI,札証
7013,IHI,福証
7014,名村造,東証1部
7018,内海造,東証2部
7021,ニッチツ,東証2部
7022,サノヤスHD,東証1部
7102,日車輌,東証1部
7105,ニチユ三菱,東証1部
7122,近畿車,東証1部
7148,FPG,東証1部
7150,島根銀行,東証1部
7157,ライフネット,東証マザーズ
7161,じもとHD,東証1部
7162,アストマックス,JQスタンダード
7164,全国保証,東証1部
7167,めぶきFG,東証1部
7169,ニュートンFC,JQスタンダード
7170,中央インタG,東証TPM
7172,JIA,東証マザーズ
7173,東京TYFG,東証1部
7175,今村証券,JQスタンダード
7176,シンプレクスF,東証TPM
7177,GMOクリック,JQスタンダード
7180,九州FG,東証1部
7180,九州FG,福証
7181,かんぽ,東証1部
7182,ゆうちょ,東証1部
7183,あん保証,東証マザーズ
7184,富山第一,東証1部
7185,ヒロセ通商,JQスタンダード
7186,コンコルディア,東証1部
7187,ジェイリース,東証マザーズ
7189,西日本FH,東証1部
7189,西日本FH,福証
7190,マーキュリア,東証2部
7191,イントラスト,東証マザーズ
7192,モーゲージS,JQスタンダード
7201,日産自,東証1部
7202,いすゞ,東証1部
7203,トヨタ,東証1部
7203,トヨタ,札証
7203,トヨタ,福証
7205,日野自,東証1部
7208,カネミツ,東証2部
7211,三菱自,東証1部
7212,エフテック,東証1部
7213,レシップHD,東証1部
7214,GMB,東証1部
7215,ファルテック,東証1部
7217,テイン,JQスタンダード
7218,田中精密,JQスタンダード
7219,HKS,JQスタンダード
7220,武蔵精密,東証1部
7222,産車体,東証1部
7224,新明和,東証1部
7226,極東開,東証1部
7228,デイトナ,JQスタンダード
7229,ユタカ技研,JQスタンダード
7230,日信工業,東証1部
7231,トピー,東証1部
7235,東ラヂエタ,東証2部
7236,ティラド,東証1部
7238,曙ブレーキ,東証1部
7239,タチエス,東証1部
7240,NOK,東証1部
7241,フタバ,東証1部
7242,KYB,東証1部
7244,市光工,東証1部
7245,大同メタ,東証1部
7246,プレス工,東証1部
7247,ミクニ,東証1部
7248,カルソカンセ,東証1部
7250,太平洋,東証1部
7251,ケーヒン,東証1部
7254,ユニバンス,東証2部
7255,桜井製,JQスタンダード
7256,河西工,東証1部
7259,アイシン精,東証1部
7260,富士キコウ,東証1部
7261,マツダ,東証1部
7264,MURO,JQスタンダード
7265,エイケン工業,JQスタンダード
7266,今仙電機,東証1部
7267,ホンダ,東証1部
7268,タツミ,JQスタンダード
7269,スズキ,東証1部
7270,富士重,東証1部
7271,安永,東証1部
7272,ヤマハ発,東証1部
7273,イクヨ,東証2部
7274,ショーワ,東証1部
7276,小糸製,東証1部
7277,TBK,東証1部
7278,エクセディ,東証1部
7279,ハイレックス,東証2部
7280,ミツバ,東証1部
7282,豊田合,東証1部
7283,愛三工,東証1部
7284,盟和産,東証1部
7287,日精機,東証2部
7291,日プラスト,東証2部
7292,村上開明,東証2部
7294,ヨロズ,東証1部
7296,エフ･シー･シー,東証1部
7297,カーメイト,JQスタンダード
7298,八千代工,JQスタンダード
7299,オーゼックス,東証2部
7305,新家工,東証1部
7309,シマノ,東証1部
7312,タカタ,東証1部
7313,TSテック,東証1部
7314,小田原機,JQスタンダード
7315,IJTT,東証2部
7399,ナンシン,JQスタンダード
7404,昭和飛,東証2部
7408,ジャムコ,東証1部
7412,アトム,東証2部
7413,創健社,JQスタンダード
7414,小野建,東証1部
7414,小野建,福証
7416,はるやま,東証1部
7417,南陽,福証
7419,ノジマ,東証1部
7420,佐鳥電機,東証1部
7421,カッパ･クリエ,東証1部
7422,東邦レマック,JQスタンダード
7425,初穂商事,JQスタンダード
7426,山大,JQスタンダード
7427,エコトレディン,東証1部
7433,伯東,東証1部
7434,オータケ,JQスタンダード
7435,ナ･デックス,JQスタンダード
7438,コンドーテック,東証1部
7441,Misumi,福証
7442,中山福,東証1部
7443,横浜魚類,JQスタンダード
7444,ハリマ共和,東証2部
7445,ライトオン,東証1部
7446,東北化学,JQスタンダード
7447,ナガイレーベ,東証1部
7448,ジンズメイト,東証1部
7450,サンデー,JQスタンダード
7451,三菱食品,東証1部
7453,良品計画,東証1部
7455,三城HD,東証1部
7456,松田産業,東証1部
7458,第一興商,東証1部
7459,メディパル,東証1部
7460,ヤギ,東証2部
7461,キムラ,JQスタンダード
7462,ダイヤ通商,JQスタンダード
7463,アドヴァン,東証1部
7464,セフテック,JQスタンダード
7465,MV北海道,JQスタンダード
7466,SPK,東証1部
7467,萩原電気,東証1部
7472,鳥羽洋行,JQスタンダード
7475,アルビス,東証1部
7476,アズワン,東証1部
7477,ムラキ,JQスタンダード
7480,スズデン,東証1部
7481,尾家産業,東証1部
7482,シモジマ,東証1部
7483,ドウシシャ,東証1部
7486,サンリン,JQスタンダード
7487,小津産業,東証1部
7490,日新商事,東証2部
7494,コナカ,東証1部
7500,西川計測,JQスタンダード
7501,ティムコ,JQスタンダード
7502,プラザクリエ,JQスタンダード
7504,高速,東証1部
7505,扶桑電通,東証2部
7506,ハウスローゼ,東証1部
7508,GセブンHD,東証1部
7509,アイエーG,JQスタンダード
7510,たけびし,東証1部
7512,イオン北海,東証1部
7512,イオン北海,札証
7513,コジマ,東証1部
7514,ヒマラヤ,東証1部
7515,マルヨシセンター,東証2部
7516,コーナン商事,東証1部
7517,黒田電気,東証1部
7518,ネットワン,東証1部
7519,五洋インテ,JQスタンダード
7520,エコス,東証1部
7521,ムサシ,JQスタンダード
7522,ワタミ,東証1部
7523,アールビバン,JQスタンダード
7524,マルシェ,東証1部
7525,リックス,東証1部
7525,リックス,福証
7527,システムソフト,東証1部
7531,清和中央,JQスタンダード
7532,ドンキホーテH,東証1部
7533,グリーンクロス,福証
7537,丸文,東証1部
7538,大水,東証2部
7539,アイナボHD,JQスタンダード
7544,スリーエフ,東証2部
7545,西松屋チェ,東証1部
7550,ゼンショーHD,東証1部
7551,ウェッズ,JQスタンダード
7552,ハピネット,東証1部
